GameID,LeagueIndex,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,MinimapAttacks,MinimapRightClicks,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,ComplexUnitsMade,ComplexAbilitiesUsed
875,5,25,4,300,94.7148,0.0005124001,0.00017934,4,2.56200040992007e-05,0.0004867801,0.0030744005,27.395,69.8333,5.575,13,0.0011785,4,0.0,0.0
887,5,21,6,500,85.7514,0.0012099485,0.0001680484,7,0.0001120323,0.0003921129,0.0035178131,30.0958,70.879,4.449,25,0.00054896,7,0.0,0.0
891,2,18,8,220,89.8518,0.0006671114,0.0003891483,5,1.85308724334742e-05,7.41234897338967e-05,0.0031873101,30.9006,72.0,5.25,12,0.0012045,4,0.0,0.0
893,4,22,12,400,100.1172,0.0035034813,0.0002993481,6,9.97826954632134e-05,1.10869661625793e-05,0.0027273937,21.7143,68.3415,5.7642,19,0.00082044,5,0.0,0.0
901,2,22,12,60,105.9774,0.0011198892,0.0001425314,3,2.0361622414074e-05,0.0002443395,0.0026673725,36.6462,61.4656,7.0458,18,0.00038687,5,0.0,0.0
905,3,25,8,700,78.8676,0.0011008291,0.0001462039,3,0.000189205,0.000266607,0.0032336854,43.6267,75.1596,4.2128,22,0.00068802,7,0.0,0.0
910,3,19,6,100,101.598,0.0029361687,0.0003822231,6,2.6060669237986e-05,0.0004777789,0.0032749574,38.4468,57.3156,5.0345,28,0.00061677,8,9.55557872059488e-05,0.00037354
912,3,23,30,400,97.1082,0.0050099448,0.0001970203,10,0.0,0.0002814576,0.0030678876,46.4294,82.5566,4.4098,19,0.00058168,5,0.0,0.0
921,4,19,2,10,55.9674,0.0008202247,0.0003146067,1,1.12359550561798e-05,4.49438202247191e-05,0.003,64.8271,83.0562,3.3296,15,0.0005618,7,0.0,0.00011236
928,4,18,10,700,48.5016,0.0006905329,6.76993067590988e-05,2,5.4159445407279e-05,0.0001218588,0.0017872617,71.7863,107.8182,4.9394,18,0.00097487,6,0.0,0.0
941,5,20,8,450,102.8466,0.0021011756,0.0001462844,6,5.31943188467472e-05,0.0005452418,0.0033246449,39.0683,61.6,5.204,31,0.00099739,7,0.0,0.0
942,4,24,8,250,80.088,0.0011374233,0.0002755249,4,0.0,0.0005298556,0.0027905728,35.1878,64.557,5.1873,32,0.00051573,10,0.0001766185,0.00015542
958,3,18,6,180,90.2904,0.0017702343,0.0003433182,4,0.0,0.0006329929,0.0036692129,44.6217,61.3567,4.1433,17,0.00080465,5,0.0,0.0
961,4,16,14,730,111.753,0.0045079565,0.0002817473,3,0.0002253978,0.0005634946,0.0028062029,25.5161,68.1767,5.8996,23,0.00065365,4,0.0,0.0
966,4,22,10,1000,87.9012,0.0007635336,3.81766816828281e-05,1,0.0002004276,0.00011453,0.0033309155,40.6897,73.2722,4.7908,30,0.0013171,9,0.0,0.0
974,3,17,20,80,48.8586,0.0009476223,0.0004307374,2,0.0,0.0001052914,0.0026035684,68.6347,86.1176,3.4301,20,0.00070832,7,0.0,0.00010529
987,4,19,6,200,90.2976,0.0013696129,0.0002921841,4,1.82615047479912e-05,0.000146092,0.0031592403,39.6047,60.5549,4.7977,14,0.00045654,5,0.0,1.8262e-05
993,5,21,16,300,115.2306,0.0042864222,0.0006813677,6,2.47770069375619e-05,0.0002973241,0.0046704658,25.0957,47.2573,3.7241,27,0.0010778,8,0.0,7.4331e-05
995,3,22,12,25,90.6156,0.0014655811,0.0001110289,5,0.0,0.00019245,0.0030199852,40.6683,58.0294,5.1985,30,0.00056255,6,0.0,0.0
997,4,20,24,800,116.7888,0.0031924262,0.0005137238,6,0.0,0.0001345467,0.0049659964,32.5235,47.5074,3.8448,32,0.0008929,8,0.0,4.8926e-05
1000,6,17,16,624,138.3468,0.0025464491,0.0004322676,10,0.0001100318,0.0004165488,0.0051007576,29.5494,39.5008,4.735,25,0.00080952,7,7.85941085856204e-06,0.0
1013,1,28,8,176,69.1182,0.0042771921,0.0001875961,0,2.81394214534949e-05,6.56586500581548e-05,0.0021854951,68.931,96.1545,4.1588,23,0.00066597,7,8.44182643604847e-05,6.5659e-05
1021,5,19,2,400,117.1998,0.0055616658,0.0006374044,10,1.24981252812078e-05,0.0001124831,0.0043118532,33.4651,56.5101,3.8377,27,0.00099985,6,0.0001374794,4.9993e-05
1023,4,20,4,500,84.9,0.0011702805,0.0004681122,5,9.36224394262817e-06,0.0002902296,0.0035108415,28.8128,57.4613,4.2853,22,0.00078643,7,0.0,6.5536e-05
1025,3,26,6,300,56.1744,0.0009998637,0.0001931555,4,3.40862609644139e-05,0.0003067763,0.0029427805,56.5271,80.1853,3.3591,22,0.00076126,7,0.0,7.9535e-05
1030,2,25,12,400,105.8694,0.006525778,0.0004412448,5,0.0,4.64468183929401e-05,0.0033906177,31.8621,69.8904,4.0068,12,0.00076637,6,0.0,0.00016256
1031,2,25,10,1000,51.0624,0.000584711,2.40292195309496e-05,0,0.0001281558,0.0,0.002739331,58.6041,89.3918,3.3509,21,0.00060073,6,0.0,9.6117e-05
1033,2,19,8,300,66.093,0.0008851298,0.0004425649,3,0.0,0.0002212825,0.0015489772,31.0323,102.0317,7.6032,11,0.00051633,5,0.0,4.9174e-05
1043,3,16,10,200,76.6992,0.0003265258,0.0001187366,3,0.0001187366,0.0002819995,0.0026270482,39.5909,90.4633,5.4576,14,0.00068274,8,0.0,5.9368e-05
1047,4,24,14,450,98.0592,0.0027483654,0.0005062778,2,4.33952438812706e-05,1.44650812937569e-05,0.0035294798,24.4938,57.2295,4.4508,16,0.0014465,8,0.0,0.0
1053,3,26,24,120,85.4424,0.0031622116,0.000444686,5,4.94095558080933e-05,6.17619447601166e-05,0.0029398686,45.6371,78.8908,4.5042,23,0.0012105,6,0.0,0.00013588
1055,4,17,8,1000,99.5586,0.0039495598,0.0004282655,3,3.56887937187723e-05,0.0003211991,0.0029859624,38.704,65.0199,5.0478,23,0.00061861,6,0.0,0.0
1062,4,26,2,300,81.336,0.0008851416,0.0002700432,2,0.0001350216,0.0002700432,0.0031805089,41.1185,64.9811,4.4858,21,0.00052508,6,0.0,0.0
1063,4,25,2,80,90.867,0.0028262092,0.0004218223,3,0.0002530934,0.0006467942,0.0039088864,34.4549,60.7914,3.8237,24,0.00082958,9,0.0,5.6243e-05
1071,2,22,8,35,68.9142,0.0011187023,0.0001298494,4,9.98841344040913e-06,0.0002996524,0.0033461185,46.0719,73.8866,3.6179,27,0.00076911,8,0.0,0.00012985
1074,1,22,16,400,38.3274,0.0,0.0,0,2.1309239686328e-05,8.5236958745312e-05,0.002578418,76.0667,88.6281,2.843,16,0.00061797,3,0.0,0.0
1077,5,24,16,1163,119.6022,0.0023160205,0.0004278592,3,0.000195327,0.0001209167,0.0037391175,21.4264,48.806,5.5025,27,0.00079991,7,5.58077237889724e-05,5.5808e-05
1091,3,18,20,300,62.0088,0.0009281557,0.0002257676,2,0.0,0.0001254264,0.0026339554,35.3876,80.9143,4.2571,13,0.00081527,7,0.0,0.00022577
1093,2,18,20,450,84.024,0.0003005079,9.01523574841482e-05,5,2.25380893710371e-05,0.0004582745,0.0029825405,42.9899,71.3854,5.0579,22,0.00034558,6,0.0,0.0
1094,3,18,24,200,52.3524,0.0008737185,0.0001747437,5,0.0,0.0001281454,0.0029473439,43.5238,83.3202,3.1146,19,0.00036114,6,0.0,0.0
1107,4,28,20,730,83.6676,0.0035037294,0.0002969262,8,0.0,0.0001187705,0.0032899425,46.2029,71.1625,3.8412,24,0.00079576,9,8.3139341536415e-05,0.00021379
1110,4,18,10,333,75.3276,0.0003250623,6.77213132517066e-05,3,1.35442626503413e-05,0.0002302525,0.0023025247,38.9822,82.3529,6.1176,16,0.00043342,6,0.0,0.0
1111,4,21,6,300,74.2986,0.0040228816,0.0005232071,4,2.32536508231792e-05,0.0001860292,0.0032671379,55.4571,70.1779,3.1459,20,0.00072086,7,0.0001278951,0.0001744
1118,4,20,8,650,72.4332,0.0010170353,0.0004195271,3,5.08517670989067e-05,0.0001398424,0.0029239766,32.0699,74.0,4.5304,24,0.0004958,5,5.08517670989067e-05,0.00041953
1124,4,18,18,600,77.5416,0.0003299561,2.91137766391056e-05,3,7.76367377042817e-05,0.0004270021,0.0039012461,45.7257,61.6915,3.6517,28,0.00075696,10,0.0,5.8228e-05
1127,2,19,6,75,57.7854,0.0002317796,5.15065670873036e-05,3,0.0,0.0001030131,0.0023177955,51.1061,81.6889,4.7389,16,0.00096575,7,5.15065670873036e-05,5.1507e-05
1132,3,18,12,700,64.77,0.0008033419,0.0002231505,2,3.57040845472722e-05,2.67780634104542e-05,0.0029188089,42.3926,76.4648,3.9358,15,0.00059804,6,0.0,0.0
1137,4,22,6,450,69.2034,0.0006249578,6.75630024998311e-05,0,3.94117514582348e-05,8.44537531247889e-05,0.0031304191,69.4486,80.964,4.054,31,0.00059118,5,0.0,0.0
1150,3,26,14,1000,77.913,5.24292205522545e-05,1.74764068507515e-05,0,8.73820342537574e-06,0.0001223348,0.0036001398,45.2652,55.3689,4.0413,17,0.00030584,6,0.0,0.00012233
1154,3,20,20,800,66.8904,0.0001259684,0.0002676828,3,7.87302387100838e-05,0.0002519368,0.0021887006,32.6957,72.5468,5.7626,15,0.00069283,4,0.0,0.00014171
1159,2,23,2,100,57.9072,0.0006800586,0.0003923415,4,0.0001046244,0.0002354049,0.0026940783,50.0392,86.0194,3.9029,13,0.00047081,3,0.0,0.0
1167,4,21,16,450,132.7152,0.002382741,0.0003169163,8,0.0001408517,0.0002230152,0.0045307291,30.9195,48.1865,5.0751,29,0.0018311,6,0.0,1.1738e-05
1169,4,20,24,450,151.6686,0.0019661772,0.0001932082,0,0.0,0.0008978497,0.0038868937,32.8563,50.3743,6.6287,22,0.00097741,7,0.0,1.1365e-05
1172,3,18,28,800,133.4148,0.0041601256,0.0003476116,6,0.0,0.0002691186,0.0031060776,40.7681,75.769,7.491,22,0.0014689,8,3.36398295581969e-05,0.0
1174,5,16,24,1400,116.4402,0.0009769348,0.0001191384,0,0.0,0.0009292795,0.003335875,33.7842,51.5429,5.9071,17,0.001239,5,0.0,0.0
1175,4,23,16,400,117.417,0.0021225148,0.0006179473,5,8.06018269747448e-05,0.0010478238,0.0030091349,38.9189,67.5,6.9196,14,0.0017195,5,0.0,0.0
1178,2,27,8,200,94.0176,0.0015804261,0.0001560915,3,0.0002731601,9.75571685007414e-05,0.0045656755,48.515,56.547,3.4103,18,0.00078046,3,0.0,0.0
1182,4,18,28,700,79.5828,0.0021672793,0.0003554338,4,3.4676468548443e-05,0.0003987794,0.0031295513,71.0111,66.9695,4.1191,22,0.00084957,6,0.0001387059,0.00019072
1193,3,22,6,250,84.7632,0.0024260584,0.0004639474,4,2.899671370578e-05,0.0002126426,0.0032959598,53.6941,61.1261,4.2639,29,0.00055094,10,6.765899864682e-05,0.00026097
1196,5,16,6,650,99.9996,0.000155705,3.11410064773293e-05,1,0.0,0.000155705,0.0030518186,34.8866,70.1224,6.102,12,0.0012145,3,0.0,0.0
1207,4,16,2,7,111.3582,0.0048024973,0.000150078,0,6.00312162324409e-05,0.0003601873,0.0025513267,64.2381,71.8118,6.2,17,0.0015308,4,0.0,0.0
1210,4,27,6,350,80.334,0.0016195589,0.0002107645,4,0.0,0.0004437148,0.003571904,36.2368,64.2112,3.8478,31,0.00085415,8,4.43714780139326e-05,0.00018858
1221,6,18,6,300,88.0428,0.0020489927,0.0004578755,6,8.01282051282051e-05,4.57875457875458e-05,0.003731685,32.0615,49.5828,4.0798,24,0.0012706,7,0.0,0.00037775
1228,1,26,4,230,68.1048,0.001494836,0.0002491393,3,9.05961224859576e-05,0.0005662258,0.002242254,36.7755,90.3838,5.0606,10,0.00061152,3,0.0,0.0
1232,3,18,2,500,61.7034,0.0004864434,0.0001196172,4,0.0,0.0002392344,0.0033333333,49.4772,80.1818,3.3708,41,0.00047049,6,0.0,6.3796e-05
1233,2,17,20,200,68.1786,0.000630858,9.01225666906993e-05,4,5.14986095375425e-05,6.43732619219281e-05,0.0024976826,50.0933,79.6495,4.8763,22,0.00034762,3,0.0,0.0
1235,3,18,6,40,72.9252,0.0010318665,0.0002731411,5,1.51745068285281e-05,0.0001669196,0.0024430956,53.85,79.4286,5.2298,17,0.0007132,6,0.0001365706,7.5873e-05
1237,3,19,20,1000,61.875,0.0018700665,0.0002479646,4,0.0002066372,0.0001756416,0.0033165268,44.925,78.4299,3.0779,23,0.00056825,8,0.0,0.0
1240,3,20,24,325,137.3052,0.0073698516,0.0003658792,1,2.61342253815597e-05,0.0002090738,0.0032929124,31.392,61.1429,5.4286,16,0.00073176,5,0.0,0.0
1241,6,17,6,60,167.1966,0.0073810826,0.0005125752,4,0.0,0.0,0.0035880262,25.1154,44.0381,6.6857,11,0.0016061,3,0.0,0.0
1248,4,26,6,200,97.2954,0.0007052789,0.0002244069,4,0.0002030348,0.0003205813,0.0036866852,31.7674,53.8203,4.7855,21,0.00052362,5,0.0,0.0
1249,6,17,20,800,138.2802,0.0037563078,0.0002976697,3,0.0,0.0005811646,0.0049753359,28.5486,37.151,4.4017,23,0.0010631,5,0.0,0.00019845
1253,3,19,28,480,120.9294,0.0020825198,0.0001843898,6,3.25393726408955e-05,0.0001410039,0.0035576381,34.0673,63.5732,5.6311,28,0.0011931,6,0.0,0.0
1256,5,28,16,700,110.4828,0.0064782242,0.0001486399,0,1.23866620423128e-05,9.90932963385027e-05,0.0034063321,62.3212,64.1891,4.1855,30,0.0017094,8,0.00011148,0.00033444
1259,6,23,10,800,166.4136,0.0051816557,0.0004615843,4,0.0,0.0003126861,0.0046009529,22.5974,38.589,5.657,16,0.00098273,7,0.0,0.00019357
1264,4,16,4,300,101.9502,0.0055883405,0.0003129471,2,2.23533619456366e-05,0.0001564735,0.0026824034,51.2269,87.8,5.1,11,0.00096119,4,0.0,0.0
1265,3,26,8,100,67.2912,0.0019753297,0.0004121191,3,0.0,0.0001563211,0.0033395862,48.2906,68.9362,3.2213,18,0.00089529,5,0.0,0.0
1274,5,17,24,800,149.7966,0.0082658058,0.0002816657,9,0.0,3.24998916670278e-05,0.0047666508,50.7608,46.0182,4.1818,30,0.0012892,10,0.0,7.5833e-05
1277,6,21,20,1000,156.1536,0.0077920977,0.000602001,7,0.0002119722,0.0006613532,0.0040020349,41.9108,50.0847,5.6377,33,0.0010683,9,0.0002119722,0.00018654
1279,3,26,2,500,51.363,0.0004515741,0.0003978152,3,0.0,0.0003010494,0.0025051608,61.0,79.4678,3.9056,27,0.00054834,9,7.5262343024256e-05,0.0
1289,4,22,12,600,130.0248,0.003066076,0.0003917013,2,2.70138851369604e-05,0.0004997569,0.004227673,23.0385,46.7348,5.0671,23,0.0012561,7,0.0,0.0
1291,4,16,8,190,105.4776,0.0017040747,0.0001882955,1,3.76591097386458e-05,0.0003295172,0.0037000075,34.2959,59.1349,4.9924,20,0.00068728,6,0.0,0.0
1292,3,23,4,200,92.88,0.0021648464,0.0002739193,4,3.53444314848196e-05,0.0003092638,0.0028010462,64.0633,74.2839,5.5931,28,0.00098964,9,7.06888629696391e-05,0.00015905
1302,4,19,16,900,96.2466,0.0012130705,0.0002303298,5,0.0001381979,0.0005374363,0.0031631964,27.4341,61.7476,5.4515,13,0.00078312,6,0.0,0.00015355
1309,6,18,28,700,142.3296,0.0102536998,0.0005073996,5,0.0,0.0002748414,0.0030655391,41.8889,62.869,5.4138,21,0.0013742,5,0.0,0.0
1312,2,24,6,300,71.9574,4.95000495000495e-05,7.42500742500742e-05,4,0.0001485001,0.0005321255,0.0030813781,46.8871,72.7068,4.4498,22,0.00053213,6,0.0,2.475e-05
1314,2,30,4,500,59.1138,0.0011859583,0.000142315,3,1.18595825426945e-05,0.0001778937,0.0023600569,72.3838,87.9196,4.2362,16,0.0006167,6,0.0,0.0
1318,4,21,6,175,73.0668,0.0009428421,0.0001700207,4,0.0001159232,6.95539274784383e-05,0.0026816903,46.6705,76.1383,5.0432,26,0.00048688,11,0.0,0.0
1319,4,28,12,900,52.311,0.0008064516,0.0002688172,6,7.94232649071359e-05,0.0002749267,0.0023032747,46.234,82.5995,4.1379,29,0.00033602,10,0.000152737,0.00034213
1325,4,27,8,250,109.821,0.0031596071,0.0004223237,3,0.0002502659,0.0002502659,0.0035819308,32.8421,55.0568,4.952,22,0.0016737,5,0.0001720578,0.00015642
1333,6,19,28,800,161.4678,0.0079446576,0.0002026698,4,1.35113224882451e-05,0.0003918284,0.0043371345,21.2125,47.8754,5.3364,17,0.0009593,5,0.0,0.0
1336,5,20,4,500,139.5132,0.0048604778,0.0003465256,7,0.0,0.0004650739,0.0051340507,28.8185,43.2753,4.1066,32,0.0015502,7,0.0,0.0
1337,4,23,8,200,85.7502,0.0023573523,0.0003619557,1,7.42473178156439e-05,0.0002320229,0.0029049263,64.3718,64.6518,5.2109,32,0.0016891,9,0.0,0.0
1339,3,22,24,800,91.4178,0.0011850018,0.0001061196,3,0.0,0.0,0.002741422,63.0649,81.0581,5.8581,20,0.00072515,5,0.0,0.0
1340,4,19,6,88,156.1278,0.0048246327,0.0004743319,4,9.48663739361414e-05,0.0008673497,0.0040250447,37.2297,53.468,6.1145,24,0.0015179,6,0.0002032851,0.00016263
1341,5,16,14,500,109.5582,0.0035998704,0.000636633,8,8.10260209278637e-05,0.0002199278,0.003333642,31.9164,59.6667,5.2569,22,0.0013311,6,0.0,0.0
1347,1,28,4,40,53.55,0.0003022975,8.24447620094537e-05,2,0.0,0.0002748159,0.0014290425,73.9608,108.6154,6.8269,11,0.0013466,4,0.0,0.0
1348,6,20,12,700,102.0174,0.0026075619,0.0007122507,7,2.41440919407021e-05,6.03602298517553e-05,0.0046356657,38.6214,54.6458,3.5286,22,0.0010744,5,0.0,0.0
1351,4,19,10,200,133.911,0.0048492638,0.0003505492,1,0.0,0.0007361533,0.003482122,42.6263,56.7114,6.0738,28,0.0013321,7,8.17948118719327e-05,9.348e-05
1364,4,21,16,60,66.8184,0.0012360526,0.0001503307,4,8.35170708892898e-05,0.00068484,0.0023718848,61.9574,93.662,4.9437,23,0.0010189,7,0.0,0.00010022
1365,2,19,24,450,58.6338,0.0014760293,0.0001968039,0,0.0,0.0003148862,0.0020467606,47.8447,92.8846,4.9135,19,0.00074785,7,0.0,0.0
1366,1,20,14,200,96.7374,0.0022773435,0.0002461993,1,0.0,0.0004154613,0.0020157568,57.3231,85.5267,8.2977,17,0.001031,5,0.0,0.0
1369,2,16,28,200,46.1016,0.0001481293,2.1161334010496e-05,1,0.0,4.2322668020992e-05,0.0022642627,75.3585,104.2243,3.8131,14,0.00042323,4,0.0,0.0
1375,3,16,24,730,101.6082,0.0068379035,0.0003384242,7,2.6032627559875e-05,0.0003297466,0.0034189518,64.2239,66.3046,3.7234,32,0.00053801,5,0.0,0.0
1382,3,22,10,600,71.2914,0.0011475115,9.00009000090001e-05,4,0.0001687517,7.87507875078751e-05,0.003296283,44.6301,69.8976,3.6997,23,0.00059626,7,0.0,0.0
1383,6,19,20,800,112.5,0.0032614629,0.0006413755,8,6.82314410480349e-05,0.0002729258,0.0040665939,38.8552,51.7987,4.4161,25,0.0011736,7,2.7292576419214e-05,1.3646e-05
1397,3,23,4,50,97.3866,0.0029264404,0.0004440902,5,4.55477112275108e-05,0.0002391255,0.003154179,33.3043,66.3538,5.2888,18,0.00097928,7,0.0001708039,0.00035299
1399,5,21,28,750,126.4902,0.0075338933,0.0004052461,2,3.68405540819334e-05,0.0001842028,0.0036656351,29.697,59.8995,4.4925,14,0.00088417,5,0.0,0.0
1413,3,20,10,100,45.5952,0.000258119,9.38614604843251e-05,0,1.17326825605406e-05,9.38614604843251e-05,0.0023934672,62.1084,91.0,3.7353,13,0.00065703,6,0.0,9.3861e-05
1414,5,18,8,250,89.5218,0.0030646761,0.0005468094,6,7.62989903100282e-05,0.0006866909,0.0034843206,32.4534,61.1241,4.1369,40,0.00053409,11,3.81494951550141e-05,0.00017803
1417,4,20,20,650,102.7356,0.0034505277,0.0002117971,5,3.52995163966254e-05,0.0004677186,0.0036799746,38.4519,52.0384,4.2374,30,0.00069717,9,4.41243954957817e-05,0.0001412
1436,5,24,24,500,102.5556,0.0015071114,0.0001353693,1,0.0,8.12215724496426e-05,0.003411306,48.2971,62.6772,5.4259,22,0.00060465,8,0.0,0.0
1447,1,20,28,200,72.591,0.000176258,0.0001982903,3,0.0,0.0001321935,0.0031726448,17.9021,66.6111,4.2778,9,0.00048471,4,0.0001542258,2.2032e-05
1476,6,23,16,450,115.5252,0.003853325,0.000310752,4,0.0,0.0004039776,0.0032007458,40.1176,71.534,5.7379,20,0.00077688,5,0.0,3.1075e-05
1477,3,22,20,150,69.0534,1.2378075951874e-05,0.0001237808,3,0.0,0.0001485369,0.002772689,33.5426,63.6607,4.6964,23,0.00074268,5,0.0,0.0
1478,2,17,12,500,88.986,0.0013867877,0.0001260716,3,0.0,0.0007984535,0.0023323248,46.0727,93.3333,6.7568,17,0.0013658,5,0.0,0.0
1488,3,25,10,400,75.2358,0.0010320177,0.0002013693,1,0.0,0.0006292791,0.0020640354,28.9383,91.4634,6.5,10,0.0017872,5,0.0,2.5171e-05
1491,3,22,6,40,121.6998,0.0014697549,0.0002124947,5,3.54157812721349e-05,0.0003364499,0.0032759598,44.0652,50.2054,6.4595,20,0.00040728,4,0.0,0.0
1495,2,22,4,350,84.2604,0.0004564167,0.0001521389,4,8.94934669769107e-06,0.0005727582,0.0032396635,23.4017,70.4199,4.9088,21,0.00087704,9,5.36960801861464e-05,0.00012529
1496,5,24,16,250,111.4068,0.0026306455,0.0004581461,8,0.0001477891,0.0001330102,0.0038720738,36.8429,55.2672,4.7214,17,0.0010936,5,0.0,0.0
1498,4,19,12,700,106.524,0.0019015723,0.0003689618,0,7.09541919736618e-05,0.0009224045,0.0037463813,35.057,61.7273,4.7879,16,0.0009366,9,5.67633535789294e-05,0.00041153
1502,4,18,8,50,74.8782,0.0026482067,0.0003407049,4,0.0,0.0001548659,0.0024778542,31.5723,83.025,4.7562,15,0.00083628,6,0.0,0.00044911
1530,4,16,14,400,92.1222,0.0034684086,0.0004913579,2,0.0,0.0002167755,0.0033238916,48.4541,69.0435,4.2696,28,0.00093936,9,0.0001589687,0.0
1534,4,17,6,180,93.792,0.0051389862,0.0003211866,1,2.91987853305302e-05,0.0002919879,0.0038250409,40.5538,60.5496,3.2519,12,0.0012555,4,0.0,0.00020439
1541,6,21,10,600,114.384,0.0023987907,0.0002409744,6,0.0001971609,0.00074483,0.0035927094,21.5657,57.2317,5.4451,23,0.00097485,8,0.0,0.0
1552,4,17,10,730,101.8224,0.0038570482,0.000482131,2,0.0,4.51997830410414e-05,0.0042487796,22.5053,49.078,3.7092,21,0.00088893,7,0.0,0.00010547
1553,5,16,14,100,139.8594,0.002116147,0.0005089467,4,0.0,0.0001875067,0.0039376406,38.0548,41.551,5.7279,15,0.00091075,5,0.0,0.0
1555,6,19,16,365,208.7706,0.0100170201,0.000443231,7,5.31877171831785e-05,0.0005141479,0.005336501,27.0267,32.2259,5.3522,26,0.0017197,5,0.0,0.0
1562,6,20,20,1000,149.13,0.003651627,0.0003898534,6,3.89853415115916e-05,0.0002079218,0.0047432166,32.2747,48.4493,4.9699,20,0.0011306,7,0.0,9.0966e-05
1564,4,19,6,150,130.0584,0.006263101,0.0004479681,2,0.0,8.45222800730273e-06,0.0044205152,45.3487,57.8126,4.2696,26,0.00096355,7,0.0001521401,5.0713e-05
1565,5,22,8,500,120.0012,0.0031622024,0.0005580357,5,0.0001116071,0.0003348214,0.0030133929,40.0,51.8519,6.5556,11,0.0012277,4,0.0,3.7202e-05
1566,4,20,24,600,86.2686,0.0016820476,0.000125017,2,0.0002273037,7.95563031322453e-05,0.0035913988,53.5492,55.9494,3.9019,21,0.00077283,5,0.0,0.0
1568,5,21,6,200,143.6058,0.0054994824,0.0006685645,1,0.0,8.62663906142167e-05,0.0047230849,24.1835,43.653,4.4977,12,0.00079796,4,0.0,8.6266e-05
1576,5,21,20,1200,126.0,0.0058587333,0.0003832816,4,7.30060229968972e-05,0.0004471619,0.0036776784,53.5821,68.3176,4.8462,33,0.0014419,7,3.65030114984486e-05,0.00010951
1582,2,24,6,235,90.0018,0.0056745057,0.0006142506,5,0.0,0.0001462501,0.0041096291,67.0143,59.331,2.79,29,0.00077513,6,0.0,0.0
1588,3,17,10,150,72.1848,0.0014593689,0.0001878396,4,8.6695179748006e-05,0.0001733904,0.0024852618,33.0058,70.3488,5.1802,11,0.00062132,6,0.0,0.0
1589,4,21,10,400,94.6278,0.0009764765,0.0002275998,4,0.0,5.13934979883117e-05,0.0031276614,44.1412,72.6667,5.5352,39,0.0011821,8,0.0,1.4684e-05
1591,6,24,14,700,134.7282,0.0041111754,0.0005790388,5,5.79038795599305e-05,0.0008106543,0.0026346265,15.2889,49.6264,8.2088,16,0.0011002,5,0.0,0.0
1599,4,19,12,500,97.8444,0.0006171335,0.000114284,4,0.0,0.0001219029,0.0025980556,32.3176,56.5161,6.1437,31,0.00043428,6,0.0,0.0
1603,1,16,12,100,61.5984,0.0008855076,0.0001247194,2,0.0,0.0002244949,0.0023571963,49.4468,104.7407,4.4392,16,0.00061112,5,0.0,0.0
1604,1,25,24,300,43.4706,0.0001704656,0.0001948178,4,0.0,0.0001217612,0.0029953244,61.2082,106.1138,2.7724,16,0.0007671,8,0.0,0.0
1605,5,20,10,500,182.1372,0.0092128981,0.0005758061,8,0.0001502103,0.0002753855,0.0037302223,24.9459,48.7517,6.8255,13,0.00082616,4,0.0,0.0
1606,5,21,20,600,89.0472,0.002335572,0.000581548,4,6.56586500581548e-05,1.87596143023299e-05,0.0053277305,31.3298,48.5423,2.7324,24,0.00051589,8,4.68990357558249e-05,0.00017822
1607,3,23,6,300,99.9426,0.0024281029,0.0002711907,9,5.04540867810293e-05,6.30676084762866e-06,0.0033804238,48.2991,73.0896,5.2631,36,0.00075681,10,2.52270433905146e-05,0.00014506
1611,2,20,10,75,127.8924,0.0022394614,0.0004244731,6,1.46370023419204e-05,0.0001244145,0.0035275176,31.1185,57.7344,6.2822,29,0.00101,7,0.0,0.0
1615,4,16,20,800,74.8812,0.0011598003,0.0005799002,1,8.82456759618779e-05,7.56391508244667e-05,0.0032524835,60.4825,76.4186,4.0891,15,0.00068075,7,0.0002143109,0.00016388
1620,3,18,4,200,81.708,0.0005328597,0.0001998224,2,4.4404973357016e-05,0.0001776199,0.0031749556,33.2676,56.6434,4.7483,11,0.0008881,5,0.0,8.881e-05
1621,4,18,8,500,116.0994,0.0013005922,0.0001635965,7,7.36184275103884e-05,0.0005725878,0.0047606583,32.6885,53.5876,4.0447,37,0.0010961,8,8.99780780682525e-05,0.00026993
1626,3,16,28,450,109.6626,0.0043031226,0.0001142422,3,0.0,0.0005331302,0.0026656512,32.5797,63.4286,6.0143,15,0.00095202,5,0.0,0.0
1642,5,26,10,500,154.9242,0.0074716,0.000557384,8,0.0002123368,0.0004246735,0.0037955197,30.4702,54.5594,6.0699,26,0.0019508,7,0.0001459815,5.3084e-05
1648,1,21,20,600,44.1438,0.000413367,0.0002066835,5,0.0,3.26342354886433e-05,0.002904447,62.8421,91.5955,2.7566,17,0.00047864,6,0.0,0.0
1649,6,22,10,730,86.3388,0.0017107064,0.0003421413,4,7.89556795452153e-05,0.0004737341,0.0032635014,28.1301,73.0,4.5081,9,0.00097379,4,0.0001052742,2.6319e-05
